id,tokens,ner_tags
2445,"['Recently' ',' 'we' 'have' 'come' 'across' 'another' 'variant' 'of'
 'this' 'app' 'portraying' 'itself' 'as' 'TikTok' 'Pro' ',' 'but' 'this'
 'is' 'a' 'full-fledged' 'spyware' 'with' 'premium' 'features' 'to' 'spy'
 'on' 'victim' 'with' 'ease' '.']","[10 10 10 10 10 10 10 10 10 10 10 10 10 10  3  8 10 10 10 10 10 10 10 10
 10 10 10 10 10 10 10 10 10]"
2446,"['(' 'Please' 'note' 'this' 'is' 'a' 'different' 'app' 'and' 'not' 'the'
 'same' 'as' 'the' 'one' 'being' 'spread' 'by' 'hxxp' ':' '//tiny' '[' '.']",[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10  0  5  5  5  5]
2447,[']' 'cc/TiktokPro' '.'],[5 5 5]
2448,"[')' 'Technical' 'Analysis' 'App' 'Name' ':' 'TikTok' 'Pro' 'Hash' ':'
 '9fed52ee7312e217bd10d6a156c8b988' 'Package' 'Name' ':'
 'com.example.dat.a8andoserverx' 'Upon' 'installation' ',' 'the' 'spyware'
 'portrays' 'itself' 'as' 'TikTok' 'using' 'the' 'name' 'TikTok' 'Pro' '.']","[ 5 10 10 10 10 10  3  8 10 10  0 10 10 10  0 10 10 10 10 10 10 10 10  3
 10 10 10  3  8 10]"
2449,"['As' 'soon' 'as' 'a' 'user' 'tries' 'to' 'open' 'the' 'app' ',' 'it'
 'launches' 'a' 'fake' 'notification' 'and' 'soon' 'the' 'notification'
 'as' 'well' 'as' 'the' 'app' 'icon' 'disappears' '.']","[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 10 10 10 10]"
2450,"['This' 'fake' 'notification' 'tactic' 'is' 'used' 'to' 'redirect' 'the'
 'user' ""'s"" 'attention' ',' 'meanwhile' 'the' 'app' 'hides' 'itself' ','
 'making' 'the' 'user' 'believe' 'the' 'app' 'to' 'be' 'faulty' '.']","[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 10 10 10 10 10]"
2451,['This' 'functionality' 'can' 'be' 'seen' 'in' 'Figure' '1' '.'],[10 10 10 10 10 10 10 10 10]
2452,"['App' 'Icon' 'Figure' '1' ':' 'App' 'icon' 'and' 'fake' 'notification'
 '.']",[10 10 10 10 10 10 10 10 10 10 10]
2453,"['Behind' 'the' 'scenes' ',' 'there' 'are' 'number' 'of' 'process'
 'occurring' 'simultaneously' '.']",[10 10 10 10 10 10 10 10 10 10 10 10]
2454,"['First' ',' 'an' 'activity' 'named' 'MainActivity' 'fires' 'up' ','
 'taking' 'care' 'of' 'hiding' 'the' 'icon' 'and' 'showing' 'the' 'fake'
 'notification' '.']",[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10]
2455,['It' 'also' 'starts' 'an' 'Android' 'service' 'named' 'MainService' '.'],[10 10 10 10  3 10 10 10 10]
2456,"['The' 'spyware' 'also' 'appears' 'to' 'have' 'an' 'additional' 'payload'
 'stored' 'under' 'the' '/res/raw/' 'directory' '.']",[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10]
2457,"['This' 'is' 'a' 'common' 'technique' 'used' 'by' 'malware' 'developers'
 'to' 'bundle' 'the' 'main' 'payload' 'inside' 'the' 'Android' 'package'
 'to' 'avoid' 'easy' 'detection' '.']",[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10  3 10 10 10 10 10 10]
2458,"['As' 'seen' 'in' 'Figure' '2' ',' 'the' 'app' 'tries' 'to' 'open' 'the'
 'payload' 'from' 'the' '/res/raw/' 'directory' 'and' 'generate' 'an'
 'additional' 'Android' 'Package' 'Kit' '(' 'APK' ')' 'named' '.app.apk'
 ':' 'Decoy' 'Code' 'Figure' '2' ':' 'The' 'decoy' 'code' 'for' 'the'
 'fake' 'TikTok' '.']","[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10  3  8  8
 10 10 10 10  0 10 10 10 10 10 10 10 10 10 10 10 10  3 10]"
2459,"['Upon' 'analysis' ',' 'we' 'discovered' 'that' 'this' 'is' 'a' 'decoy'
 'functionality' 'and' 'no' 'new' 'payload' 'is' 'generated' '.']",[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10]
2460,"['The' 'conditions' 'to' 'build' 'an' 'additional' 'payload' 'are' 'never'
 'met' '.']",[10 10 10 10 10 10 10 10 10 10 10]
2461,"['Going' 'one' 'step' 'further' ',' 'we' 'rebuilt' 'the' 'malware' 'to'
 'execute' 'the' 'apparent' 'functionality' 'of' 'generating' 'a'
 'payload' ',' 'but' 'discovered' 'that' 'the' 'APK' 'stored' 'in' 'the'
 '/res/raw/' 'directory' 'is' 'empty' '.']","[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 10 10 10 10 10 10 10 10]"
2462,"['The' 'placement' 'of' 'the' 'decoy' 'functionality' 'is' 'likely'
 'designed' 'to' 'confuse' 'the' 'malware' 'researchers' '.']",[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10]
2463,"['It' 'is' 'also' 'possible' 'that' 'this' 'functionality' 'is' 'under'
 'development' ',' 'making' 'this' 'placeholder' 'code' 'incomplete' '.']",[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10]
2464,"['Coming' 'back' 'to' 'the' 'execution' 'flow' ',' 'once' 'the' 'spyware'
 'hides' 'itself' ',' 'it' 'starts' 'an' 'Android' 'service' 'named'
 'MainService' '.']",[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10  3 10 10 10 10]
2465,"['Android' 'services' 'are' 'components' 'that' 'can' 'be' 'made' 'to'
 'execute' 'independently' 'in' 'the' 'background' 'without' 'the'
 'victim' ""'s"" 'knowledge' '.']",[ 3 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10]
2466,"['MainService' 'is' 'the' 'brain' 'of' 'this' 'spyware' 'and' 'controls'
 'almost' 'everything—from' 'stealing' 'the' 'victim' ""'s"" 'data' 'to'
 'deleting' 'it' '.']",[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10]
2467,"['All' 'of' 'its' 'capabilities' 'are' 'discussed' 'later' 'in' 'this'
 'blog' '.']",[10 10 10 10 10 10 10 10 10 10 10]
2468,"['Hide' 'Icon' 'Figure' '3' ':' 'Code' 'showing' 'the' 'hiding' 'icon'
 'and' 'starting' 'service' '.']",[10 10 10 10 10 10 10 10 10 10 10 10 10 10]
2469,"['As' 'MainService' 'is' 'the' 'main' 'controller' ',' 'the' 'developer'
 'has' 'taken' 'the' 'appropriate' 'actions' 'to' 'keep' 'it' 'functional'
 'and' 'running' 'at' 'all' 'times' '.']",[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10]
2470,"['The' 'malware' 'developer' 'uses' 'various' 'tactics' 'to' 'do' 'so' ','
 'and' 'one' 'of' 'them' 'is' 'using' 'Android' ""'s"" 'broadcast'
 'receivers' '.']",[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10  3 10 10 10 10]
2471,"['Broadcast' 'receivers' 'are' 'components' 'that' 'allow' 'you' 'to'
 'register' 'for' 'various' 'Android' 'events' '.']",[10 10 10 10 10 10 10 10 10 10 10  3 10 10]
2472,"['In' 'this' 'case' ',' 'it' 'registers' 'three' 'broadcast' 'receivers'
 ':' 'MyReceiver' '-' 'Triggers' 'when' 'the' 'device' 'is' 'booted' '.']",[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10]
2473,"['Intercept' 'Call' '-' 'Triggers' 'on' 'incoming' 'and' 'outgoing'
 'calls' '.']",[10 10 10 10 10 10 10 10 10 10]
2474,['AlarmReceiver' '-' 'Triggers' 'every' 'three' 'minutes' '.'],[10 10 10 10 10 10 10]
2475,"['MyReceiver' 'and' 'AlarmReceiver' 'start' 'the' 'MainService' 'whenever'
 'appropriate' 'events' 'occur' '.']",[10 10 10 10 10 10 10 10 10 10 10]
2476,"['This' 'tactic' 'is' 'very' 'common' 'among' 'malware' 'developers' 'to'
 'ensure' 'the' 'malware' 'is' 'not' 'killed' 'by' 'the' 'Android' 'OS'
 'or' 'by' 'any' 'other' 'means' '.']","[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10  3 10 10 10 10 10 10
 10]"
2477,"['Figure' '4' 'shows' 'MyReceiver' 'in' 'action' 'where' 'it' 'eventually'
 'calls' 'the' 'MainService' 'service' '.']",[10 10 10 10 10 10 10 10 10 10 10 10 10 10]
2478,"['Broadcast' 'Receiver' 'Figure' '4' ':' 'MyReceiver' 'broadcast'
 'receiver' '.']",[10 10 10 10 10 10 10 10 10]
2479,"['The' 'InterceptCall' 'receiver' 'is' 'triggered' 'whenever' 'there' 'is'
 'an' 'incoming' 'or' 'outgoing' 'call' '.']",[10 10 10 10 10 10 10 10 10 10 10 10 10 10]
2480,"['It' 'sets' 'particular' 'parameters' 'in' 'relation' 'to' 'call'
 'details' 'and' 'a' 'further' 'service' 'named' 'calls' 'takes' 'the'
 'control' 'as' 'seen' 'in' 'Figure' '5' '.']",[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10]
2481,"['Call' 'Service' 'Figure' '5' ':' 'Code' 'for' 'the' 'calls' 'service'
 'As' 'seen' 'above' ',' 'the' 'calls' 'service' 'stores' 'incoming'
 'call' 'details' 'in' '.mp3' 'format' 'in' 'the' '/sdcard/DCIM/.dat/'
 'directory' 'with' 'file' 'name' 'appended' 'with' '""' 'In_' ""''"" 'for'
 'incoming' 'calls' 'and' '""' 'Out_' ""''"" 'for' 'outgoing' 'calls' '.']","[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10]"
2482,"['How' 'these' 'recorded' 'calls' 'are' 'sent' 'to' 'the' 'command' 'and'
 'control' 'server' '(' 'CnC' ')' 'is' 'taken' 'care' 'of' 'by'
 'MainService' ',' 'which' 'is' 'discussed' 'next' '.']","[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 10 10 10]"
2483,['MainService' 'is' 'the' 'central' 'controller' 'of' 'this' 'spyware' '.'],[10 10 10 10 10 10 10 10 10]
2484,"['It' 'controls' 'each' 'and' 'every' 'functionality' 'based' 'on' 'the'
 'commands' 'sent' 'by' 'the' 'command' 'and' 'control' '(' 'C' '&' 'C'
 ')' 'server' '.']",[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10]
2485,"['As' 'soon' 'as' 'this' 'service' 'is' 'started' ',' 'it' 'creates' 'two'
 'processes' 'that' 'take' 'care' 'of' 'connection' 'and' 'disconnection'
 'to' 'the' 'C' '&' 'C' 'server' '.']","[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 10 10]"
2486,['This' 'functionality' 'can' 'be' 'seen' 'in' 'Figure' '6' '.'],[10 10 10 10 10 10 10 10 10]
2487,['TimerTask' 'Figure' '6' ':' 'The' 'timer' 'task' '.'],[10 10 10 10 10 10 10 10]
2488,"['MainService' 'has' 'the' 'following' 'capabilities' ':' 'Steal' 'SMS'
 'messages' 'Send' 'SMS' 'messages' 'Steal' 'the' 'victim' ""'s"" 'location'
 'Capture' 'photos' 'Execute' 'commands' 'Capture' 'screenshots' 'Call'
 'phone' 'numbers' 'Initiate' 'other' 'apps' 'Steal' 'Facebook'
 'credentials' ',' 'etc' 'All' 'of' 'the' 'above' 'functionalities' 'take'
 'place' 'on' 'the' 'basis' 'of' 'commands' 'sent' 'by' 'the' 'attacker'
 '.']","[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 10 10 10 10 10 10  3 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 10 10 10]"
2489,"['Stolen' 'data' 'is' 'stored' 'in' 'external' 'storage' 'under' 'the'
 '/DCIM/' 'directory' 'with' 'a' 'hidden' 'sub-directory' 'named' '""'
 '.dat' ""''"" '.']",[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10]
2490,"['Below' 'is' 'the' 'list' 'of' 'all' 'the' 'commands' 'catered' 'by'
 'the' 'C' '&' 'C' 'server' '.']",[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10]
2491,"['Command' 'Action' 'Unistxcr' 'Restart' 'the' 'app' 'dowsizetr' 'Send'
 'the' 'file' 'stored' 'in' 'the' '/sdcard/DCIM/.dat/' 'directory' 'to'
 'the' 'C' '&' 'C' 'server' 'Caspylistx' 'Get' 'a' 'list' 'of' 'all'
 'hidden' 'files' 'in' 'the' '/DCIM/.dat/' 'directory' 'spxcheck' 'Check'
 'whether' 'call' 'details' 'are' 'collected' 'by' 'the' 'spyware'
 'S8p8y0' 'Delete' 'call' 'details' 'stored' 'by' 'the' 'spyware'
 'screXmex' 'Take' 'screenshots' 'of' 'the' 'device' 'screen' 'Batrxiops'
 'Check' 'battery' 'status' 'L4oclOCMAWS' 'Fetch' 'the' 'victim' ""'s""
 'location' 'GUIFXB' 'Launch' 'the' 'fake' 'Facebook' 'login' 'page'
 'IODBSSUEEZ' 'Send' 'a' 'file' 'containing' 'stolen' 'Facebook'
 'credentials' 'to' 'the' 'C' '&' 'C' 'server' 'FdelSRRT' 'Delete' 'files'
 'containing' 'stolen' 'Facebook' 'credentials' 'chkstzeaw' 'Launch'
 'Facebook' 'LUNAPXER' 'Launch' 'apps' 'according' 'to' 'the' 'package'
 'name' 'sent' 'by' 'the' 'C' '&' 'C' 'server' 'Gapxplister' 'Get' 'a'
 'list' 'of' 'all' 'installed' 'applications' 'DOTRall8xxe' 'Zip' 'all'
 'the' 'stolen' 'files' 'and' 'store' 'in' 'the' '/DCIM/.dat/' 'directory'
 'Acouxacour' 'Get' 'a' 'list' 'of' 'accounts' 'on' 'the' 'victim' ""'s""
 'device' 'Fimxmiisx' 'Open' 'the' 'camera' 'Scxreexcv4' 'Capture' 'an'
 'image' 'micmokmi8x' 'Capture' 'audio' 'Yufsssp' 'Get' 'latitude' 'and'
 'longitude' 'GExCaalsss7' 'Get' 'call' 'logs' 'PHOCAs7' 'Call' 'phone'
 'numbers' 'sent' 'by' 'the' 'C' '&' 'C' 'server' 'Gxextsxms' 'Get' 'a'
 'list' 'of' 'inbox' 'SMS' 'messages' 'Msppossag' 'Send' 'SMS' 'with'
 'message' 'body' 'sent' 'by' 'the' 'C' '&' 'C' 'server' 'Getconstactx'
 'Get' 'a' 'list' 'of' 'all' 'contacts' 'Rinxgosa' 'Play' 'a' 'ringtone'
 'bithsssp64' 'Execute' 'commands' 'sent' 'by' 'the' 'C' '&' 'C' 'server'
 'DOWdeletx' 'Deletes' 'the' 'file' 'specified' 'by' 'the' 'C' '&' 'C'
 'server' 'Deldatall8' 'Delete' 'all' 'files' 'stored' 'in' 'the'
 '/sdcard/DCIM/.dat/' 'directory' 'We' 'do' ""n't"" 'have' 'the' 'space'
 'to' 'cover' 'all' 'of' 'the' 'commands' ',' 'but' 'let' ""'s"" 'take' 'a'
 'look' 'at' 'some' 'of' 'the' 'major' 'ones' '.']","[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
  3 10 10 10 10 10 10 10 10  3 10 10 10 10 10 10 10 10 10 10 10 10  3 10
 10 10  3 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10]"
2492,"['Facebook' 'phishing' 'One' 'of' 'the' 'interesting' 'features' 'of'
 'this' 'spyware' 'is' 'the' 'ability' 'to' 'steal' 'Facebook'
 'credentials' 'using' 'a' 'fake' 'login' 'page' ',' 'similar' 'to'
 'phishing' '.']","[ 3 10 10 10 10 10 10 10 10 10 10 10 10 10 10  3 10 10 10 10 10 10 10 10
 10 10 10]"
2493,"['Upon' 'receiving' 'the' 'command' 'GUIFXB' ',' 'the' 'spyware'
 'launches' 'a' 'fake' 'Facebook' 'login' 'page' '.']",[10 10 10 10 10 10 10 10 10 10 10  3 10 10 10]
2494,"['As' 'soon' 'as' 'the' 'victim' 'tries' 'to' 'log' 'in' ',' 'it' 'stores'
 'the' 'victim' ""'s"" 'credentials' 'in' '/storage/0/DCIM/.fdat' 'Facebook'
 'Login' 'Figure' '7' ':' 'Fake' 'Facebook' 'login' 'The' 'second'
 'command' 'is' 'IODBSSUEEZ' ',' 'which' 'further' 'sends' 'stolen'
 'credentials' 'to' 'the' 'C' '&' 'C' 'server' ',' 'as' 'seen' 'in'
 'Figure' '8' '.']","[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10  3 10 10 10 10 10
  3 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 10 10]"
2495,"['Stolen' 'Data' 'Figure' '8' ':' 'Sending' 'data' 'to' 'the' 'attacker'
 '.']",[10 10 10 10 10 10 10 10 10 10 10]
2496,"['This' 'functionality' 'can' 'be' 'easily' 'further' 'extended' 'to'
 'steal' 'other' 'information' ',' 'such' 'as' 'bank' 'credentials' ','
 'although' 'we' 'did' 'not' 'see' 'any' 'banks' 'being' 'targeted' 'in'
 'this' 'attack' '.']","[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 10 10 10 10 10 10]"
2497,"['Calling' 'functionality' 'Command' 'PHOCAs7' 'initiates' 'calling'
 'functionality' '.']",[10 10 10 10 10 10 10 10]
2498,"['The' 'number' 'to' 'call' 'is' 'received' 'along' 'with' 'the' 'command'
 ',' 'as' 'seen' 'in' 'Figure' '9' '.']",[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10]
2499,['Call' 'Command' 'Figure' '9' ':' 'The' 'calling' 'functionality' '.'],[10 10 10 10 10 10 10 10 10]
2500,"['The' 'phone' 'number' 'is' 'fetched' 'from' 'a' 'response' 'from' 'the'
 'C' '&' 'C' 'server' 'and' 'is' 'stored' 'in' 'str3' 'variable' ','
 'which' 'further' 'is' 'utilized' 'using' 'the' 'tel' ':' 'function' '.']","[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 10 10 10 10 10 10 10]"
2501,"['Stealing' 'SMS' 'The' 'Gxextsxms' 'command' 'is' 'responsible' 'for'
 'fetching' 'all' 'the' 'SMS' 'messages' 'from' 'the' 'victim' ""'s""
 'device' 'and' 'sending' 'it' 'over' 'to' 'the' 'C' '&' 'C' 'server' '.']","[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 10 10 10 10 10]"
2502,['Stealing' 'SMS' 'Figure' '10' ':' 'Stealing' 'SMS' 'messages' '.'],[10 10 10 10 10 10 10 10 10]
2503,"['Similarly' ',' 'there' 'are' 'many' 'crucial' 'commands' 'that'
 'further' 'allow' 'this' 'spyware' 'to' 'perform' 'additional'
 'functionality' ',' 'such' 'as' 'executing' 'commands' 'sent' 'by' 'the'
 'C' '&' 'C' ',' 'clicking' 'photos' ',' 'capturing' 'screenshots' ','
 'stealing' 'location' 'information' ',' 'and' 'more' '.']","[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10]"
2504,"['Further' 'analysis' 'Upon' 'further' 'research' ',' 'we' 'found' 'this'
 'spyware' 'to' 'be' 'developed' 'by' 'a' 'framework' 'similar' 'to'
 'Spynote' 'and' 'Spymax' ',' 'meaning' 'this' 'could' 'be' 'an' 'updated'
 'version' 'of' 'these' 'Trojan' 'builders' ',' 'which' 'allow' 'anyone'
 ',' 'even' 'with' 'limited' 'knowledge' ',' 'to' 'develop' 'full-fledged'
 'spyware' '.']","[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10  1 10  1 10 10 10
 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10]"
2505,"['Many' 'of' 'the' 'functionalities' 'seen' 'in' 'this' 'spyware' 'are'
 'similar' 'to' 'Spynote' 'and' 'Spymax' 'based' 'on' 'the' 'samples' 'we'
 'analyzed' 'with' 'some' 'modifications' '.']",[10 10 10 10 10 10 10 10 10 10 10  1 10  1 10 10 10 10 10 10 10 10 10 10]
2506,['This' 'spyware' 'sample' 'communicates' 'over' 'dynamic' 'DNS' '.'],[10 10 10 10 10 10 10 10]
2507,"['By' 'doing' 'so' ',' 'attackers' 'can' 'easily' 'set' 'up' 'the'
 'Trojan' 'to' 'communicate' 'back' 'to' 'them' 'without' 'any' 'need'
 'for' 'high-end' 'servers' '.']",[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10]
2508,"['Other' 'common' 'functionalities' 'include' 'executing' 'commands'
 'received' 'from' 'the' 'attacker' ',' 'taking' 'screenshots' 'of' 'the'
 'victim' ""'s"" 'device' ',' 'fetching' 'locations' ',' 'stealing' 'SMS'
 'messages' 'and' 'most' 'common' 'features' 'that' 'every' 'spyware'
 'may' 'poses' '.']","[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 10 10 10 10 10 10 10 10 10 10 10]"
2509,"['Stealing' 'Facebook' 'credentials' 'using' 'fake' 'Facebook' 'activity'
 'is' 'something' 'we' 'did' ""n't"" 'observe' 'in' 'Spynote/Spymax'
 'versions' 'but' 'was' 'seen' 'in' 'this' 'spyware' '.']",[10  2 10 10 10  2 10 10 10 10 10 10 10 10  1 10 10 10 10 10 10 10 10]
2510,"['This' 'framework' 'allows' 'anyone' 'to' 'develop' 'a' 'malicious' 'app'
 'with' 'the' 'desired' 'icon' 'and' 'communication' 'address' '.']",[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10]
2511,['Some' 'of' 'the' 'icons' 'used' 'can' 'be' 'seen' 'below' '.'],[10 10 10 10 10 10 10 10 10 10]
2512,['We' 'found' '280' 'such' 'apps' 'in' 'the' 'past' 'three' 'months' '.'],[10 10 10 10 10 10 10 10 10 10 10]
2513,['A' 'complete' 'list' 'of' 'hashes' 'can' 'be' 'found' 'here' '.'],[10 10 10 10 10 10 10 10 10 10]
2514,"['icons' 'Figure' '11' ':' 'Icons' 'used' 'to' 'pose' 'as' 'famous' 'apps'
 '.']",[10 10 10 10 10 10 10 10 10 10 10 10]
2515,"['All' 'of' 'these' 'apps' 'are' 'developed' 'by' 'the' 'same' 'framework'
 'and' 'hence' 'have' 'the' 'same' 'package' 'name' 'and' 'certificate'
 'information' 'as' 'seen' 'in' 'Figure' '12.' 'certificate' 'Figure' '12'
 ':' 'Package' 'name' 'and' 'certificate' 'information' '.']","[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 10 10 10 10 10 10 10 10 10 10 10]"
2516,"['Conclusion' 'Due' 'to' 'the' 'ubiquitous' 'nature' 'of' 'mobile'
 'devices' 'and' 'the' 'widespread' 'use' 'of' 'Android' ',' 'it' 'is'
 'very' 'easy' 'for' 'attackers' 'to' 'victimize' 'Android' 'users' '.']","[10 10 10 10 10 10 10 10 10 10 10 10 10 10  3 10 10 10 10 10 10 10 10 10
  3 10 10]"
2517,"['In' 'such' 'situations' ',' 'mobile' 'users' 'should' 'always' 'take'
 'the' 'utmost' 'precautions' 'while' 'downloading' 'any' 'applications'
 'from' 'the' 'internet' '.']",[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10]
2518,"['It' 'is' 'very' 'easy' 'to' 'trick' 'victims' 'to' 'fall' 'for' 'such'
 'attacks' '.']",[10 10 10 10 10 10 10 10 10 10 10 10 10]
2519,"['Users' 'looking' 'forward' 'to' 'using' 'the' 'TikTok' 'app' 'amidst'
 'the' 'ban' 'might' 'look' 'for' 'alternative' 'methods' 'to' 'download'
 'the' 'app' '.']",[10 10 10 10 10 10  3 10 10 10 10 10 10 10 10 10 10 10 10 10 10]
2520,"['In' 'doing' 'so' ',' 'users' 'can' 'mistakenly' 'install' 'malicious'
 'apps' ',' 'such' 'as' 'the' 'spyware' 'mentioned' 'in' 'this' 'blog' '.']",[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10]
2521,"['The' 'precautions' 'you' 'take' 'online' 'have' 'been' 'covered'
 'extensively' 'in' 'almost' 'all' 'of' 'our' 'blogs' ';' 'even' 'so' ','
 'we' 'believe' 'this' 'information' 'bears' 'repeating' '.']","[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 10 10]"
2522,"['Please' 'follow' 'these' 'basic' 'precautions' 'during' 'the' 'current'
 'crisis—and' 'at' 'all' 'times' ':' 'Install' 'apps' 'only' 'from'
 'official' 'stores' ',' 'such' 'as' 'Google' 'Play' '.']","[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10  3  8
 10]"
2523,"['Never' 'click' 'on' 'unknown' 'links' 'received' 'through' 'ads' ','
 'SMS' 'messages' ',' 'emails' ',' 'or' 'the' 'like' '.']",[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10]
2524,"['Always' 'keep' 'the' '""' 'Unknown' 'Sources' ""''"" 'option' 'disabled'
 'in' 'the' 'Android' 'device' '.']",[10 10 10 10 10 10 10 10 10 10 10  3 10 10]
2525,"['This' 'disallows' 'apps' 'to' 'be' 'installed' 'on' 'your' 'device'
 'from' 'unknown' 'sources' '.']",[10 10 10 10 10 10 10 10 10 10 10 10 10]
2526,"['We' 'would' 'also' 'like' 'to' 'mention' 'that' 'if' 'you' 'come'
 'across' 'an' 'app' 'hiding' 'it' ""'s"" 'icon' ',' 'always' 'try' 'to'
 'search' 'for' 'the' 'app' 'in' 'your' 'device' 'settings' '(' 'by'
 'going' 'to' 'Settings' '-' '>' 'Apps' '-' '>' 'Search' 'for' 'icon'
 'that' 'was' 'hidden' ')' '.']","[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10]"
2527,"['In' 'the' 'case' 'of' 'this' 'spyware' ',' 'search' 'for' 'app' 'named'
 'TikTok' 'Pro' '.']",[10 10 10 10 10 10 10 10 10 10 10  3  8 10]
